NS10000 VALID
CN0 7386, LN0 0256, HN0 8014
CN0 1273, LN0 5151, HN0 7163
CN1 1376, LN1 5254, HN1 7266
CN2 1479, LN2 5357, HN2 7369
CN3 1572, LN3 5450, HN3 7462
CN4 1675, LN4 5553, HN4 7565

CN0 6051, LN0 0939, HN0 2941
CN1 6154, LN1 0032, HN1 2044
CN2 6257, LN2 0135, HN2 2147
CN3 6350, LN3 0238, HN3 2240
CN4 6453, LN4 0331, HN4 2343

CN0 0425, LN0 4303, HN0 6315
CN1 0528, LN1 4406, HN1 6418
CN2 0621, LN2 4509, HN2 6511
CN3 0724, LN3 4602, HN3 6614
CN4 0827, LN4 4705, HN4 6717

CN0 0172, LN0 4050, HN0 6062
CN1 0275, LN1 4153, HN1 6165
CN2 0378, LN2 4256, HN2 6268
CN3 0471, LN3 4359, HN3 6361
CN4 0574, LN4 4452, HN4 6464

CN0 0392, LN0 4270, HN0 6282
CN1 0495, LN1 4373, HN1 6385
CN2 0598, LN2 4476, HN2 6488
CN3 0691, LN3 4579, HN3 6581
CN4 0794, LN4 4672, HN4 6684

CN0 2491, LN0 6379, HN0 8381
CN1 2594, LN1 6472, HN1 8484
CN2 2697, LN2 6575, HN2 8587
CN3 2790, LN3 6678, HN3 8680
CN4 2893, LN4 6771, HN4 8783

CN0 6192, LN0 0070, HN0 2082
CN1 6295, LN1 0173, HN1 2185
CN2 6398, LN2 0276, HN2 2288
CN3 6491, LN3 0379, HN3 2381
CN4 6594, LN4 0472, HN4 2484

CN0 0425, LN0 4303, HN0 6315
CN1 0528, LN1 4406, HN1 6418
CN2 0621, LN2 4509, HN2 6511
CN3 0724, LN3 4602, HN3 6614
CN4 0827, LN4 4705, HN4 6717

CN0 5968, LN0 9846, HN0 1858
CN1 5061, LN1 9949, HN1 1951
CN2 5164, LN2 9042, HN2 1054
CN3 5267, LN3 9145, HN3 1157
CN4 5360, LN4 9248, HN4 1250

CN0 7869, LN0 1747, HN0 3759
CN1 7962, LN1 1840, HN1 3852
CN2 7065, LN2 1943, HN2 3955
CN3 7168, LN3 1046, HN3 3058
CN4 7261, LN4 1149, HN4 3151

CN0 0279, LN0 4157, HN0 6169
CN1 0372, LN1 4250, HN1 6262
CN2 0475, LN2 4353, HN2 6365
CN3 0578, LN3 4456, HN3 6468
CN4 0671, LN4 4559, HN4 6561

CN0 6198, LN0 0076, HN0 2088
CN1 6291, LN1 0179, HN1 2181
CN2 6394, LN2 0272, HN2 2284
CN3 6497, LN3 0375, HN3 2387
CN4 6590, LN4 0478, HN4 2480

CN0 0172, LN0 4050, HN0 6062
CN1 0275, LN1 4153, HN1 6165
CN2 0378, LN2 4256, HN2 6268
CN3 0471, LN3 4359, HN3 6361
CN4 0574, LN4 4452, HN4 6464

CN0 2738, LN0 6616, HN0 8628
CN1 2831, LN1 6719, HN1 8721
CN2 2934, LN2 6812, HN2 8824
CN3 2037, LN3 6915, HN3 8927
CN4 2130, LN4 6018, HN4 8020

CN0 0546, LN0 4424, HN0 6436
CN1 0649, LN1 4527, HN1 6539
CN2 0742, LN2 4620, HN2 6632
CN3 0845, LN3 4723, HN3 6735
CN4 0948, LN4 4826, HN4 6838

CN0 6738, LN0 0616, HN0 2628
CN1 6831, LN1 0719, HN1 2721
CN2 6934, LN2 0812, HN2 2824
CN3 6037, LN3 0915, HN3 2927
CN4 6130, LN4 0018, HN4 2020

CN0 7083, LN0 1961, HN0 3973
CN1 7186, LN1 1064, HN1 3076
CN2 7289, LN2 1167, HN2 3179
CN3 7382, LN3 1260, HN3 3272
CN4 7485, LN4 1363, HN4 3375

CN0 7869, LN0 1747, HN0 3759
CN1 7962, LN1 1840, HN1 3852
CN2 7065, LN2 1943, HN2 3955
CN3 7168, LN3 1046, HN3 3058
CN4 7261, LN4 1149, HN4 3151

CN0 8091, LN0 2979, HN0 4981
CN1 8194, LN1 2072, HN1 4084
CN2 8297, LN2 2175, HN2 4187
CN3 8390, LN3 2278, HN3 4280
CN4 8493, LN4 2371, HN4 4383

CN0 0546, LN0 4424, HN0 6436
CN1 0649, LN1 4527, HN1 6539
CN2 0742, LN2 4620, HN2 6632
CN3 0845, LN3 4723, HN3 6735
CN4 0948, LN4 4826, HN4 6838

CN0 1287, LN0 5165, HN0 7177
CN1 1380, LN1 5268, HN1 7270
CN2 1483, LN2 5361, HN2 7373
CN3 1586, LN3 5464, HN3 7476
CN4 1689, LN4 5567, HN4 7579

CN0 0435, LN0 4313, HN0 6325
CN1 0538, LN1 4416, HN1 6428
CN2 0631, LN2 4519, HN2 6521
CN3 0734, LN3 4612, HN3 6624
CN4 0837, LN4 4715, HN4 6727

CN0 2657, LN0 6535, HN0 8547
CN1 2750, LN1 6638, HN1 8640
CN2 2853, LN2 6731, HN2 8743
CN3 2956, LN3 6834, HN3 8846
CN4 2059, LN4 6937, HN4 8949

CN0 6879, LN0 0757, HN0 2769
CN1 6972, LN1 0850, HN1 2862
CN2 6075, LN2 0953, HN2 2965
CN3 6178, LN3 0056, HN3 2068
CN4 6271, LN4 0159, HN4 2161

CN0 1536, LN0 5414, HN0 7426
CN1 1639, LN1 5517, HN1 7529
CN2 1732, LN2 5610, HN2 7622
CN3 1835, LN3 5713, HN3 7725
CN4 1938, LN4 5816, HN4 7828

CN0 8091, LN0 2979, HN0 4981
CN1 8194, LN1 2072, HN1 4084
CN2 8297, LN2 2175, HN2 4187
CN3 8390, LN3 2278, HN3 4280
CN4 8493, LN4 2371, HN4 4383

CN0 5768, LN0 9646, HN0 1658
CN1 5861, LN1 9749, HN1 1751
CN2 5964, LN2 9842, HN2 1854
CN3 5067, LN3 9945, HN3 1957
CN4 5160, LN4 9048, HN4 1050

CN0 1380, LN0 5268, HN0 7270
CN1 1483, LN1 5361, HN1 7373
CN2 1586, LN2 5464, HN2 7476
CN3 1689, LN3 5567, HN3 7579
CN4 1782, LN4 5660, HN4 7672

CN0 0425, LN0 4303, HN0 6315
CN1 0528, LN1 4406, HN1 6418
CN2 0621, LN2 4509, HN2 6511
CN3 0724, LN3 4602, HN3 6614
CN4 0827, LN4 4705, HN4 6717

CN0 5087, LN0 9965, HN0 1977
CN1 5180, LN1 9068, HN1 1070
CN2 5283, LN2 9161, HN2 1173
CN3 5386, LN3 9264, HN3 1276
CN4 5489, LN4 9367, HN4 1379

CN0 6879, LN0 0757, HN0 2769
CN1 6972, LN1 0850, HN1 2862
CN2 6075, LN2 0953, HN2 2965
CN3 6178, LN3 0056, HN3 2068
CN4 6271, LN4 0159, HN4 2161

CN0 5768, LN0 9646, HN0 1658
CN1 5861, LN1 9749, HN1 1751
CN2 5964, LN2 9842, HN2 1854
CN3 5067, LN3 9945, HN3 1957
CN4 5160, LN4 9048, HN4 1050

CN0 1273, LN0 5151, HN0 7163
CN1 1376, LN1 5254, HN1 7266
CN2 1479, LN2 5357, HN2 7369
CN3 1572, LN3 5450, HN3 7462
CN4 1675, LN4 5553, HN4 7565

CN0 6051, LN0 0939, HN0 2941
CN1 6154, LN1 0032, HN1 2044
CN2 6257, LN2 0135, HN2 2147
CN3 6350, LN3 0238, HN3 2240
CN4 6453, LN4 0331, HN4 2343

CN0 1273, LN0 5151, HN0 7163
CN1 1376, LN1 5254, HN1 7266
CN2 1479, LN2 5357, HN2 7369
CN3 1572, LN3 5450, HN3 7462
CN4 1675, LN4 5553, HN4 7565

CN0 9328, LN0 3206, HN0 5218
CN1 9421, LN1 3309, HN1 5311
CN2 9524, LN2 3402, HN2 5414
CN3 9627, LN3 3505, HN3 5517
CN4 9720, LN4 3608, HN4 5610

CN0 7869, LN0 1747, HN0 3759
CN1 7962, LN1 1840, HN1 3852
CN2 7065, LN2 1943, HN2 3955
CN3 7168, LN3 1046, HN3 3058
CN4 7261, LN4 1149, HN4 3151

CN0 0295, LN0 4173, HN0 6185
CN1 0398, LN1 4276, HN1 6288
CN2 0491, LN2 4379, HN2 6381
CN3 0594, LN3 4472, HN3 6484
CN4 0697, LN4 4575, HN4 6587

CN0 0295, LN0 4173, HN0 6185
CN1 0398, LN1 4276, HN1 6288
CN2 0491, LN2 4379, HN2 6381
CN3 0594, LN3 4472, HN3 6484
CN4 0697, LN4 4575, HN4 6587

CN0 1657, LN0 5535, HN0 7547
CN1 1750, LN1 5638, HN1 7640
CN2 1853, LN2 5731, HN2 7743
CN3 1956, LN3 5834, HN3 7846
CN4 1059, LN4 5937, HN4 7949

CN0 6081, LN0 0969, HN0 2971
CN1 6184, LN1 0062, HN1 2074
CN2 6287, LN2 0165, HN2 2177
CN3 6380, LN3 0268, HN3 2270
CN4 6483, LN4 0361, HN4 2373

CN0 5724, LN0 9602, HN0 1614
CN1 5827, LN1 9705, HN1 1717
CN2 5920, LN2 9808, HN2 1810
CN3 5023, LN3 9901, HN3 1913
CN4 5126, LN4 9004, HN4 1016

CN0 0495, LN0 4373, HN0 6385
CN1 0598, LN1 4476, HN1 6488
CN2 0691, LN2 4579, HN2 6581
CN3 0794, LN3 4672, HN3 6684
CN4 0897, LN4 4775, HN4 6787

CN0 8273, LN0 2151, HN0 4163
CN1 8376, LN1 2254, HN1 4266
CN2 8479, LN2 2357, HN2 4369
CN3 8572, LN3 2450, HN3 4462
CN4 8675, LN4 2553, HN4 4565

CN0 7849, LN0 1727, HN0 3739
CN1 7942, LN1 1820, HN1 3832
CN2 7045, LN2 1923, HN2 3935
CN3 7148, LN3 1026, HN3 3038
CN4 7241, LN4 1129, HN4 3131

CN0 1540, LN0 5428, HN0 7430
CN1 1643, LN1 5521, HN1 7533
CN2 1746, LN2 5624, HN2 7636
CN3 1849, LN3 5727, HN3 7739
CN4 1942, LN4 5820, HN4 7832

CN0 9324, LN0 3202, HN0 5214
CN1 9427, LN1 3305, HN1 5317
CN2 9520, LN2 3408, HN2 5410
CN3 9623, LN3 3501, HN3 5513
CN4 9726, LN4 3604, HN4 5616

CN0 6172, LN0 0050, HN0 2062
CN1 6275, LN1 0153, HN1 2165
CN2 6378, LN2 0256, HN2 2268
CN3 6471, LN3 0359, HN3 2361
CN4 6574, LN4 0452, HN4 2464

CN0 2398, LN0 6276, HN0 8288
CN1 2491, LN1 6379, HN1 8381
CN2 2594, LN2 6472, HN2 8484
CN3 2697, LN3 6575, HN3 8587
CN4 2790, LN4 6678, HN4 8680

CN0 9065, LN0 3943, HN0 5955
CN1 9168, LN1 3046, HN1 5058
CN2 9261, LN2 3149, HN2 5151
CN3 9364, LN3 3242, HN3 5254
CN4 9467, LN4 3345, HN4 5357

CN0 0162, LN0 4040, HN0 6052
CN1 0265, LN1 4143, HN1 6155
CN2 0368, LN2 4246, HN2 6258
CN3 0461, LN3 4349, HN3 6351
CN4 0564, LN4 4442, HN4 6454

CN0 8940, LN0 2828, HN0 4830
CN1 8043, LN1 2921, HN1 4933
CN2 8146, LN2 2024, HN2 4036
CN3 8249, LN3 2127, HN3 4139
CN4 8342, LN4 2220, HN4 4232

CN0 7083, LN0 1961, HN0 3973
CN1 7186, LN1 1064, HN1 3076
CN2 7289, LN2 1167, HN2 3179
CN3 7382, LN3 1260, HN3 3272
CN4 7485, LN4 1363, HN4 3375

CN0 8057, LN0 2935, HN0 4947
CN1 8150, LN1 2038, HN1 4040
CN2 8253, LN2 2131, HN2 4143
CN3 8356, LN3 2234, HN3 4246
CN4 8459, LN4 2337, HN4 4349

CN0 0295, LN0 4173, HN0 6185
CN1 0398, LN1 4276, HN1 6288
CN2 0491, LN2 4379, HN2 6381
CN3 0594, LN3 4472, HN3 6484
CN4 0697, LN4 4575, HN4 6587

CN0 2435, LN0 6313, HN0 8325
CN1 2538, LN1 6416, HN1 8428
CN2 2631, LN2 6519, HN2 8521
CN3 2734, LN3 6612, HN3 8624
CN4 2837, LN4 6715, HN4 8727

CN0 6835, LN0 0713, HN0 2725
CN1 6938, LN1 0816, HN1 2828
CN2 6031, LN2 0919, HN2 2921
CN3 6134, LN3 0012, HN3 2024
CN4 6237, LN4 0115, HN4 2127

CN0 1273, LN0 5151, HN0 7163
CN1 1376, LN1 5254, HN1 7266
CN2 1479, LN2 5357, HN2 7369
CN3 1572, LN3 5450, HN3 7462
CN4 1675, LN4 5553, HN4 7565

CN0 8950, LN0 2838, HN0 4840
CN1 8053, LN1 2931, HN1 4943
CN2 8156, LN2 2034, HN2 4046
CN3 8259, LN3 2137, HN3 4149
CN4 8352, LN4 2230, HN4 4242

CN0 0495, LN0 4373, HN0 6385
CN1 0598, LN1 4476, HN1 6488
CN2 0691, LN2 4579, HN2 6581
CN3 0794, LN3 4672, HN3 6684
CN4 0897, LN4 4775, HN4 6787

CN0 8194, LN0 2072, HN0 4084
CN1 8297, LN1 2175, HN1 4187
CN2 8390, LN2 2278, HN2 4280
CN3 8493, LN3 2371, HN3 4383
CN4 8596, LN4 2474, HN4 4486

CN0 0192, LN0 4070, HN0 6082
CN1 0295, LN1 4173, HN1 6185
CN2 0398, LN2 4276, HN2 6288
CN3 0491, LN3 4379, HN3 6381
CN4 0594, LN4 4472, HN4 6484

CN0 9081, LN0 3969, HN0 5971
CN1 9184, LN1 3062, HN1 5074
CN2 9287, LN2 3165, HN2 5177
CN3 9380, LN3 3268, HN3 5270
CN4 9483, LN4 3361, HN4 5373

CN0 2754, LN0 6632, HN0 8644
CN1 2857, LN1 6735, HN1 8747
CN2 2950, LN2 6838, HN2 8840
CN3 2053, LN3 6931, HN3 8943
CN4 2156, LN4 6034, HN4 8046

CN0 2758, LN0 6636, HN0 8648
CN1 2851, LN1 6739, HN1 8741
CN2 2954, LN2 6832, HN2 8844
CN3 2057, LN3 6935, HN3 8947
CN4 2150, LN4 6038, HN4 8040

CN0 6839, LN0 0717, HN0 2729
CN1 6932, LN1 0810, HN1 2822
CN2 6035, LN2 0913, HN2 2925
CN3 6138, LN3 0016, HN3 2028
CN4 6231, LN4 0119, HN4 2121

CN0 5724, LN0 9602, HN0 1614
CN1 5827, LN1 9705, HN1 1717
CN2 5920, LN2 9808, HN2 1810
CN3 5023, LN3 9901, HN3 1913
CN4 5126, LN4 9004, HN4 1016

CN0 5728, LN0 9606, HN0 1618
CN1 5821, LN1 9709, HN1 1711
CN2 5924, LN2 9802, HN2 1814
CN3 5027, LN3 9905, HN3 1917
CN4 5120, LN4 9008, HN4 1010

CN0 8273, LN0 2151, HN0 4163
CN1 8376, LN1 2254, HN1 4266
CN2 8479, LN2 2357, HN2 4369
CN3 8572, LN3 2450, HN3 4462
CN4 8675, LN4 2553, HN4 4565

CN0 1273, LN0 5151, HN0 7163
CN1 1376, LN1 5254, HN1 7266
CN2 1479, LN2 5357, HN2 7369
CN3 1572, LN3 5450, HN3 7462
CN4 1675, LN4 5553, HN4 7565

CN0 9384, LN0 3262, HN0 5274
CN1 9487, LN1 3365, HN1 5377
CN2 9580, LN2 3468, HN2 5470
CN3 9683, LN3 3561, HN3 5573
CN4 9786, LN4 3664, HN4 5676

CN0 1657, LN0 5535, HN0 7547
CN1 1750, LN1 5638, HN1 7640
CN2 1853, LN2 5731, HN2 7743
CN3 1956, LN3 5834, HN3 7846
CN4 1059, LN4 5937, HN4 7949

CN0 0273, LN0 4151, HN0 6163
CN1 0376, LN1 4254, HN1 6266
CN2 0479, LN2 4357, HN2 6369
CN3 0572, LN3 4450, HN3 6462
CN4 0675, LN4 4553, HN4 6565

CN0 2538, LN0 6416, HN0 8428
CN1 2631, LN1 6519, HN1 8521
CN2 2734, LN2 6612, HN2 8624
CN3 2837, LN3 6715, HN3 8727
CN4 2930, LN4 6818, HN4 8820

CN0 1324, LN0 5202, HN0 7214
CN1 1427, LN1 5305, HN1 7317
CN2 1520, LN2 5408, HN2 7410
CN3 1623, LN3 5501, HN3 7513
CN4 1726, LN4 5604, HN4 7616

CN0 1546, LN0 5424, HN0 7436
CN1 1649, LN1 5527, HN1 7539
CN2 1742, LN2 5620, HN2 7632
CN3 1845, LN3 5723, HN3 7735
CN4 1948, LN4 5826, HN4 7838

CN0 9281, LN0 3169, HN0 5171
CN1 9384, LN1 3262, HN1 5274
CN2 9487, LN2 3365, HN2 5377
CN3 9580, LN3 3468, HN3 5470
CN4 9683, LN4 3561, HN4 5573

CN0 6851, LN0 0739, HN0 2741
CN1 6954, LN1 0832, HN1 2844
CN2 6057, LN2 0935, HN2 2947
CN3 6150, LN3 0038, HN3 2040
CN4 6253, LN4 0131, HN4 2143

CN0 9324, LN0 3202, HN0 5214
CN1 9427, LN1 3305, HN1 5317
CN2 9520, LN2 3408, HN2 5410
CN3 9623, LN3 3501, HN3 5513
CN4 9726, LN4 3604, HN4 5616

CN0 9168, LN0 3046, HN0 5058
CN1 9261, LN1 3149, HN1 5151
CN2 9364, LN2 3242, HN2 5254
CN3 9467, LN3 3345, HN3 5357
CN4 9560, LN4 3448, HN4 5450

CN0 0176, LN0 4054, HN0 6066
CN1 0279, LN1 4157, HN1 6169
CN2 0372, LN2 4250, HN2 6262
CN3 0475, LN3 4353, HN3 6365
CN4 0578, LN4 4456, HN4 6468

CN0 0532, LN0 4410, HN0 6422
CN1 0635, LN1 4513, HN1 6525
CN2 0738, LN2 4616, HN2 6628
CN3 0831, LN3 4719, HN3 6721
CN4 0934, LN4 4812, HN4 6824

CN0 2495, LN0 6373, HN0 8385
CN1 2598, LN1 6476, HN1 8488
CN2 2691, LN2 6579, HN2 8581
CN3 2794, LN3 6672, HN3 8684
CN4 2897, LN4 6775, HN4 8787

CN0 8950, LN0 2838, HN0 4840
CN1 8053, LN1 2931, HN1 4943
CN2 8156, LN2 2034, HN2 4046
CN3 8259, LN3 2137, HN3 4149
CN4 8352, LN4 2230, HN4 4242

CN0 5768, LN0 9646, HN0 1658
CN1 5861, LN1 9749, HN1 1751
CN2 5964, LN2 9842, HN2 1854
CN3 5067, LN3 9945, HN3 1957
CN4 5160, LN4 9048, HN4 1050

CN0 0495, LN0 4373, HN0 6385
CN1 0598, LN1 4476, HN1 6488
CN2 0691, LN2 4579, HN2 6581
CN3 0794, LN3 4672, HN3 6684
CN4 0897, LN4 4775, HN4 6787

CN0 1394, LN0 5272, HN0 7284
CN1 1497, LN1 5375, HN1 7387
CN2 1590, LN2 5478, HN2 7480
CN3 1693, LN3 5571, HN3 7583
CN4 1796, LN4 5674, HN4 7686

CN0 0425, LN0 4303, HN0 6315
CN1 0528, LN1 4406, HN1 6418
CN2 0621, LN2 4509, HN2 6511
CN3 0724, LN3 4602, HN3 6614
CN4 0827, LN4 4705, HN4 6717

CN0 5740, LN0 9628, HN0 1630
CN1 5843, LN1 9721, HN1 1733
CN2 5946, LN2 9824, HN2 1836
CN3 5049, LN3 9927, HN3 1939
CN4 5142, LN4 9020, HN4 1032

CN0 8091, LN0 2979, HN0 4981
CN1 8194, LN1 2072, HN1 4084
CN2 8297, LN2 2175, HN2 4187
CN3 8390, LN3 2278, HN3 4280
CN4 8493, LN4 2371, HN4 4383

CN0 6738, LN0 0616, HN0 2628
CN1 6831, LN1 0719, HN1 2721
CN2 6934, LN2 0812, HN2 2824
CN3 6037, LN3 0915, HN3 2927
CN4 6130, LN4 0018, HN4 2020

CN0 1283, LN0 5161, HN0 7173
CN1 1386, LN1 5264, HN1 7276
CN2 1489, LN2 5367, HN2 7379
CN3 1582, LN3 5460, HN3 7472
CN4 1685, LN4 5563, HN4 7575

CN0 0162, LN0 4040, HN0 6052
CN1 0265, LN1 4143, HN1 6155
CN2 0368, LN2 4246, HN2 6258
CN3 0461, LN3 4349, HN3 6351
CN4 0564, LN4 4442, HN4 6454

CN0 0295, LN0 4173, HN0 6185
CN1 0398, LN1 4276, HN1 6288
CN2 0491, LN2 4379, HN2 6381
CN3 0594, LN3 4472, HN3 6484
CN4 0697, LN4 4575, HN4 6587

CN0 9065, LN0 3943, HN0 5955
CN1 9168, LN1 3046, HN1 5058
CN2 9261, LN2 3149, HN2 5151
CN3 9364, LN3 3242, HN3 5254
CN4 9467, LN4 3345, HN4 5357

CN0 1427, LN0 5305, HN0 7317
CN1 1520, LN1 5408, HN1 7410
CN2 1623, LN2 5501, HN2 7513
CN3 1726, LN3 5604, HN3 7616
CN4 1829, LN4 5707, HN4 7719

CN0 6051, LN0 0939, HN0 2941
CN1 6154, LN1 0032, HN1 2044
CN2 6257, LN2 0135, HN2 2147
CN3 6350, LN3 0238, HN3 2240
CN4 6453, LN4 0331, HN4 2343

CN0 5738, LN0 9616, HN0 1628
CN1 5831, LN1 9719, HN1 1721
CN2 5934, LN2 9812, HN2 1824
CN3 5037, LN3 9915, HN3 1927
CN4 5130, LN4 9018, HN4 1020

CN0 1546, LN0 5424, HN0 7436
CN1 1649, LN1 5527, HN1 7539
CN2 1742, LN2 5620, HN2 7632
CN3 1845, LN3 5723, HN3 7735
CN4 1948, LN4 5826, HN4 7838

CN0 0392, LN0 4270, HN0 6282
CN1 0495, LN1 4373, HN1 6385
CN2 0598, LN2 4476, HN2 6488
CN3 0691, LN3 4579, HN3 6581
CN4 0794, LN4 4672, HN4 6684

CN0 2398, LN0 6276, HN0 8288
CN1 2491, LN1 6379, HN1 8381
CN2 2594, LN2 6472, HN2 8484
CN3 2697, LN3 6575, HN3 8587
CN4 2790, LN4 6678, HN4 8680

CN0 1647, LN0 5525, HN0 7537
CN1 1740, LN1 5628, HN1 7630
CN2 1843, LN2 5721, HN2 7733
CN3 1946, LN3 5824, HN3 7836
CN4 1049, LN4 5927, HN4 7939

CN0 6849, LN0 0727, HN0 2739
CN1 6942, LN1 0820, HN1 2832
CN2 6045, LN2 0923, HN2 2935
CN3 6148, LN3 0026, HN3 2038
CN4 6241, LN4 0129, HN4 2131

CN0 9168, LN0 3046, HN0 5058
CN1 9261, LN1 3149, HN1 5151
CN2 9364, LN2 3242, HN2 5254
CN3 9467, LN3 3345, HN3 5357
CN4 9560, LN4 3448, HN4 5450

CN0 6091, LN0 0979, HN0 2981
CN1 6194, LN1 0072, HN1 2084
CN2 6297, LN2 0175, HN2 2187
CN3 6390, LN3 0278, HN3 2280
CN4 6493, LN4 0371, HN4 2383

CN0 5627, LN0 9505, HN0 1517
CN1 5720, LN1 9608, HN1 1610
CN2 5823, LN2 9701, HN2 1713
CN3 5926, LN3 9804, HN3 1816
CN4 5029, LN4 9907, HN4 1919

CN0 9281, LN0 3169, HN0 5171
CN1 9384, LN1 3262, HN1 5274
CN2 9487, LN2 3365, HN2 5377
CN3 9580, LN3 3468, HN3 5470
CN4 9683, LN4 3561, HN4 5573

CN0 8394, LN0 2272, HN0 4284
CN1 8497, LN1 2375, HN1 4387
CN2 8590, LN2 2478, HN2 4480
CN3 8693, LN3 2571, HN3 4583
CN4 8796, LN4 2674, HN4 4686

CN0 7946, LN0 1824, HN0 3836
CN1 7049, LN1 1927, HN1 3939
CN2 7142, LN2 1020, HN2 3032
CN3 7245, LN3 1123, HN3 3135
CN4 7348, LN4 1226, HN4 3238

CN0 5728, LN0 9606, HN0 1618
CN1 5821, LN1 9709, HN1 1711
CN2 5924, LN2 9802, HN2 1814
CN3 5027, LN3 9905, HN3 1917
CN4 5120, LN4 9008, HN4 1010

CN0 0172, LN0 4050, HN0 6062
CN1 0275, LN1 4153, HN1 6165
CN2 0378, LN2 4256, HN2 6268
CN3 0471, LN3 4359, HN3 6361
CN4 0574, LN4 4452, HN4 6464

CN0 2738, LN0 6616, HN0 8628
CN1 2831, LN1 6719, HN1 8721
CN2 2934, LN2 6812, HN2 8824
CN3 2037, LN3 6915, HN3 8927
CN4 2130, LN4 6018, HN4 8020

CN0 6839, LN0 0717, HN0 2729
CN1 6932, LN1 0810, HN1 2822
CN2 6035, LN2 0913, HN2 2925
CN3 6138, LN3 0016, HN3 2028
CN4 6231, LN4 0119, HN4 2121

CN0 1546, LN0 5424, HN0 7436
CN1 1649, LN1 5527, HN1 7539
CN2 1742, LN2 5620, HN2 7632
CN3 1845, LN3 5723, HN3 7735
CN4 1948, LN4 5826, HN4 7838

CN0 7083, LN0 1961, HN0 3973
CN1 7186, LN1 1064, HN1 3076
CN2 7289, LN2 1167, HN2 3179
CN3 7382, LN3 1260, HN3 3272
CN4 7485, LN4 1363, HN4 3375

CN0 0495, LN0 4373, HN0 6385
CN1 0598, LN1 4476, HN1 6488
CN2 0691, LN2 4579, HN2 6581
CN3 0794, LN3 4672, HN3 6684
CN4 0897, LN4 4775, HN4 6787

CN0 1609, LN0 4725, HN0 1906
CN1 4672, LN1 7798, HN1 4979
CN2 7645, LN2 0761, HN2 7942
CN3 0618, LN3 3734, HN3 0915
CN4 3681, LN4 6707, HN4 3988

CN0 7521, LN0 0647, HN0 7828
CN1 0594, LN1 3610, HN1 0891
CN2 3567, LN2 6683, HN2 3864
CN3 6530, LN3 9656, HN3 6837
CN4 9503, LN4 2629, HN4 9800

CN0 8530, LN0 1656, HN0 8837
CN1 1503, LN1 4629, HN1 1800
CN2 4576, LN2 7692, HN2 4873
CN3 7549, LN3 0665, HN3 7846
CN4 0512, LN4 3638, HN4 0819

CN0 1827, LN0 4943, HN0 1124
CN1 4890, LN1 7916, HN1 4197
CN2 7863, LN2 0989, HN2 7160
CN3 0836, LN3 3952, HN3 0133
CN4 3809, LN4 6925, HN4 3106

CN0 4890, LN0 7916, HN0 4197
CN1 7863, LN1 0989, HN1 7160
CN2 0836, LN2 3952, HN2 0133
CN3 3809, LN3 6925, HN3 3106
CN4 6872, LN4 9998, HN4 6179

CN0 5207, LN0 8323, HN0 5504
CN1 8270, LN1 1396, HN1 8577
CN2 1243, LN2 4369, HN2 1540
CN3 4216, LN3 7332, HN3 4513
CN4 7289, LN4 0305, HN4 7586

CN0 9601, LN0 2727, HN0 9908
CN1 2674, LN1 5790, HN1 2971
CN2 5647, LN2 8763, HN2 5944
CN3 8610, LN3 1736, HN3 8917
CN4 1683, LN4 4709, HN4 1980

CN0 9723, LN0 2849, HN0 9020
CN1 2796, LN1 5812, HN1 2093
CN2 5769, LN2 8885, HN2 5066
CN3 8732, LN3 1858, HN3 8039
CN4 1705, LN4 4821, HN4 1002

CN0 5649, LN0 8765, HN0 5946
CN1 8612, LN1 1738, HN1 8919
CN2 1685, LN2 4701, HN2 1982
CN3 4658, LN3 7774, HN3 4955
CN4 7621, LN4 0747, HN4 7928

CN0 0154, LN0 3270, HN0 0451
CN1 3127, LN1 6243, HN1 3424
CN2 6190, LN2 9216, HN2 6497
CN3 9163, LN3 2289, HN3 9460
CN4 2136, LN4 5252, HN4 2433

CN0 0756, LN0 3872, HN0 0053
CN1 3729, LN1 6845, HN1 3026
CN2 6792, LN2 9818, HN2 6099
CN3 9765, LN3 2881, HN3 9062
CN4 2738, LN4 5854, HN4 2035

CN0 4538, LN0 7654, HN0 4835
CN1 7501, LN1 0627, HN1 7808
CN2 0574, LN2 3690, HN2 0871
CN3 3547, LN3 6663, HN3 3844
CN4 6510, LN4 9636, HN4 6817

CN0 4598, LN0 7614, HN0 4895
CN1 7561, LN1 0687, HN1 7868
CN2 0534, LN2 3650, HN2 0831
CN3 3507, LN3 6623, HN3 3804
CN4 6570, LN4 9696, HN4 6877

CN0 9423, LN0 2549, HN0 9720
CN1 2496, LN1 5512, HN1 2793
CN2 5469, LN2 8585, HN2 5766
CN3 8432, LN3 1558, HN3 8739
CN4 1405, LN4 4521, HN4 1702

CN0 5043, LN0 8169, HN0 5340
CN1 8016, LN1 1132, HN1 8313
CN2 1089, LN2 4105, HN2 1386
CN3 4052, LN3 7178, HN3 4359
CN4 7025, LN4 0141, HN4 7322

CN0 9487, LN0 2503, HN0 9784
CN1 2450, LN1 5576, HN1 2757
CN2 5423, LN2 8549, HN2 5720
CN3 8496, LN3 1512, HN3 8793
